CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CaseStatusID,IncidentFromDate,latitude,longitude,BriefFacts
435,100010001202300435,202300435,2023-04-23,31,12,1,2,5,4,2023-04-23 00:16:52,12.983790922080555,77.59273972156878,Ex quae corrupti sit error officiis. At nobis consequatur molestiae. Quas voluptatibus cum velit debitis fugit praesentium. Ea a amet quisquam unde quod.
436,100010001202600436,202600436,2026-07-18,18,15,1,2,5,4,2026-07-18 02:15:07,12.95610762304443,77.64278424783932,Debitis cum voluptatibus aliquid voluptatum. Pariatur voluptatibus maxime tempore architecto. Adipisci similique mollitia consequatur voluptatibus asperiores. Sapiente eius aperiam libero commodi.
437,100010001202400437,202400437,2024-08-10,22,14,2,2,5,1,2024-08-09 13:45:08,12.939876388792705,77.58067461916662,Voluptates distinctio quas laboriosam quia. Temporibus dolor sequi distinctio labore porro.
438,100020001202400438,202400438,2024-11-22,8,25,3,2,2,2,2024-11-22 05:56:34,12.290580826106924,76.65268730822056,Dignissimos cumque deserunt dolores quo quae doloribus. Perspiciatis voluptas inventore. Provident aliquid sint vitae adipisci beatae.
439,100010001202600439,202600439,2026-03-04,15,13,1,2,5,3,2026-03-03 08:45:26,13.009930166501686,77.6183663871975,Praesentium beatae corporis velit. Modi non consequatur vero. Aspernatur numquam voluptatibus voluptates deleniti saepe est id.
440,100070001202400440,202400440,2024-11-29,4,72,1,2,1,1,2024-11-28 11:14:08,14.47358776165062,75.95445341161209,Optio sequi illum nobis reiciendis veritatis tempora. Quidem repellendus voluptas. Doloremque vero ab iste.
441,100010001202300441,202300441,2023-12-23,39,14,1,2,5,2,2023-12-21 17:53:54,12.99463107736472,77.56150128139932,"Debitis quis hic dolores. Quidem libero maxime deleniti minima fugit.
Est distinctio magnam provident id et corrupti. Rerum eaque aperiam consectetur id porro."
442,100050001202600442,202600442,2026-01-14,37,54,2,2,2,2,2026-01-12 01:23:34,15.883953839802619,74.54151314697774,Impedit voluptate enim at sint ea quam. Error sequi reiciendis est at nulla. Accusantium natus iusto repellendus dolore optio dolor.
443,100010001202300443,202300443,2023-10-17,46,12,2,2,2,2,2023-10-16 14:21:39,12.97647406662802,77.58373786921516,Sunt enim rerum ipsam. Eos corrupti sapiente placeat delectus dolores voluptas.
444,100010001202600444,202600444,2026-04-19,6,15,3,1,5,2,2026-04-15 15:43:53,12.930293175911814,77.58405083741289,Quaerat est dolore repellendus quam tempore reiciendis. Inventore modi est molestias. Numquam consequatur doloribus ipsa mollitia exercitationem saepe veritatis.
445,100010001202500445,202500445,2025-06-03,41,14,2,2,5,1,2025-06-01 01:59:33,13.010367927210709,77.55467881252396,"Odio sit eligendi. Autem neque nihil culpa magnam. Quisquam illo libero voluptatem.
Blanditiis autem ab dolore harum. Quaerat eius voluptates nihil voluptate nobis."
446,100030001202300446,202300446,2023-07-07,25,35,3,2,4,4,2023-07-02 21:53:12,15.337122318641915,75.1572475172064,Accusamus similique sint quibusdam voluptatem dicta voluptate. Eius id alias fuga commodi eius consequatur.
447,100010001202300447,202300447,2023-02-20,39,12,2,1,2,2,2023-02-18 08:34:00,13.015541808737373,77.58081010259001,"Eligendi eligendi eaque voluptatum eius.
Assumenda aspernatur saepe quae officiis exercitationem ipsum. Minus necessitatibus corporis officiis. Illo doloribus harum suscipit."
448,100050001202600448,202600448,2026-03-09,47,55,2,2,2,1,2026-03-08 08:41:25,15.825399479380993,74.47434432848668,Corrupti eaque sint. Ipsam fugiat voluptates impedit. Maiores autem illo laudantium minus architecto officia.
449,100010001202300449,202300449,2023-09-15,50,12,3,1,5,4,2023-09-13 05:05:34,12.995444126770863,77.55834402428358,Atque expedita veritatis ratione. Culpa exercitationem minus nesciunt recusandae similique ea earum.
450,100010001202300450,202300450,2023-04-06,14,13,1,2,2,4,2023-04-05 05:02:30,12.95041800508335,77.56364595125557,"Beatae dolores quibusdam culpa culpa vero beatae. Maxime totam molestias.
Impedit modi a aut corporis temporibus numquam."
451,100010001202300451,202300451,2023-09-12,23,14,3,1,2,4,2023-09-07 02:15:30,12.922241957010781,77.61166417923484,"Sunt porro sunt. Voluptas quibusdam natus voluptatem.
Corrupti nesciunt architecto rerum. Possimus quae id amet. Dolore tempore velit eos fugit error magnam."
452,100020001202500452,202500452,2025-08-09,6,22,1,2,5,4,2025-08-08 23:28:39,12.322072405480899,76.6308660012973,"Laborum aliquid dolorum expedita corrupti. Sequi sint fuga quae. Voluptatum tempora rerum perferendis occaecati.
Dolores excepturi quasi nam modi. Consectetur aliquid ab sint quo odio eum."
453,100010001202600453,202600453,2026-04-08,47,12,3,1,5,3,2026-04-07 19:36:56,13.021270212236308,77.57197286537269,Atque tempore ratione laborum voluptates perferendis ipsa illo. Repudiandae et tempore optio.
454,100060001202500454,202500454,2025-02-01,20,65,1,1,2,2,2025-01-28 18:19:25,17.326724656058936,76.88034339616846,"Eaque quo optio. Esse autem itaque ea adipisci. Rerum sit assumenda. Aut illo alias.
Maiores eveniet repudiandae rem alias explicabo velit ullam. Pariatur architecto quia nihil."
455,100010001202400455,202400455,2024-10-09,25,13,2,1,2,1,2024-10-06 14:23:55,12.9906090043189,77.55562691975821,Debitis molestiae quia quia ex. Quae eveniet autem inventore nulla occaecati. Quae dolorum tenetur aperiam culpa quos eligendi quisquam.
456,100020001202500456,202500456,2025-01-21,26,21,1,1,2,3,2025-01-20 17:58:47,12.323939149958099,76.67045016589647,Quibusdam aperiam maiores fugit itaque et recusandae. Animi sint aliquid officiis praesentium aspernatur.
457,100010001202500457,202500457,2025-07-29,32,15,3,1,2,3,2025-07-25 08:06:59,13.009689199490081,77.54862258212167,"Eligendi nulla voluptate nisi dolorum ipsa totam.
Delectus porro quibusdam ab. Cum tempore similique facilis. Atque voluptate ipsum dolorum voluptate rerum."
458,100030001202500458,202500458,2025-08-25,40,32,3,2,3,4,2025-08-23 01:35:42,15.38636631822282,75.10248386521597,Laudantium nostrum quis sequi. Magnam necessitatibus assumenda atque voluptatum. Corporis deserunt natus repudiandae nesciunt culpa harum. Et quasi commodi magni.
459,100010001202500459,202500459,2025-05-23,4,15,1,2,2,4,2025-05-18 00:44:25,12.943923338222781,77.59432733487786,"Ipsa dolorem accusantium. Eos officiis nulla maxime maxime quidem.
Pariatur ab adipisci eligendi quidem facilis. Eius eaque in facere voluptatem."
460,100010001202600460,202600460,2026-04-11,47,14,2,1,2,4,2026-04-08 13:46:08,12.953363765899157,77.60190638866283,Aliquid optio similique reiciendis quasi fugit ipsum. Commodi vitae fugiat esse quia quidem laboriosam. Dolorem vero unde cupiditate exercitationem molestiae enim impedit.
461,100010001202400461,202400461,2024-06-23,5,13,1,2,5,1,2024-06-19 20:19:38,13.011209241898891,77.63891478042024,Vero veritatis consectetur dignissimos rerum odio. Laborum animi in blanditiis aspernatur dolores. Repudiandae dolores illo nesciunt magnam esse.
462,100080001202400462,202400462,2024-04-29,18,82,1,1,4,3,2024-04-28 22:37:20,15.138685132488314,76.92636921837118,Modi enim animi doloribus. Ad animi dolorem porro maiores. Vero quos molestiae a dolore ipsum.
463,100010001202500463,202500463,2025-08-05,40,12,2,2,1,2,2025-08-03 23:41:01,12.9566263727556,77.55478189163232,"Rem aperiam voluptatibus totam perspiciatis. Asperiores eaque amet nemo non fugiat.
Rerum asperiores assumenda sunt. Tenetur labore non quidem. Voluptas repellendus aut necessitatibus."
464,100060001202500464,202500464,2025-09-11,26,63,2,1,2,2,2025-09-10 10:07:00,17.3764094881226,76.88245533788293,"Cum hic omnis velit ratione id. Atque saepe culpa nostrum itaque explicabo.
Ab eveniet numquam maxime error aliquid.
Qui sequi deleniti corporis repellendus. Ipsum earum ipsum velit quis."
465,100010001202500465,202500465,2025-05-08,30,13,2,2,5,1,2025-05-03 00:13:12,12.93366857105245,77.6297281438588,"Quo blanditiis libero sapiente.
Nobis aut inventore quibusdam. Dolore laborum eum corrupti. Minima suscipit alias amet impedit quisquam."
466,100010001202500466,202500466,2025-12-25,14,14,2,1,5,2,2025-12-24 01:44:57,13.009094399450271,77.59843264480466,Aspernatur vero nihil illo numquam. Debitis ad dignissimos enim voluptas. Architecto distinctio nesciunt iusto unde dolor itaque.
467,100040001202500467,202500467,2025-04-11,50,42,2,2,3,1,2025-04-06 22:30:44,12.959300835551456,74.82336947587521,"Aspernatur sequi libero dignissimos. Tempore odit assumenda aspernatur veritatis quos architecto.
Ipsam in nam natus amet. Nemo quos dolor sit molestiae."
468,100010001202600468,202600468,2026-01-06,46,15,3,1,2,3,2026-01-06 11:49:09,12.964633958839164,77.62701314208464,"Voluptatem odio eos error.
Facilis fuga alias amet odit numquam. Quo tenetur quidem impedit repellat harum.
Corporis maxime possimus nesciunt."
469,100010001202400469,202400469,2024-05-10,12,15,2,1,5,3,2024-05-10 13:54:51,13.000821846568082,77.63152602452134,"Eaque occaecati tempore. Est sed ut.
Asperiores ut accusamus vitae nihil. Aliquam veritatis deleniti quod labore dolor."
470,100010001202400470,202400470,2024-04-09,10,13,3,1,5,4,2024-04-06 13:15:41,13.004635175264285,77.57472195403504,Repudiandae exercitationem voluptatum vero. Facilis repudiandae labore consectetur laboriosam dolorem maiores. Nobis voluptas totam vitae perspiciatis.
471,100010001202600471,202600471,2026-07-01,46,14,3,2,2,4,2026-06-27 01:38:56,13.017915588510856,77.54859698196496,"Aut atque ipsam minima expedita rerum. Commodi at quam laboriosam. Ullam quis earum quaerat enim.
Aut eum dignissimos sed molestiae dignissimos."
472,100060001202500472,202500472,2025-09-22,43,62,2,2,4,3,2025-09-20 01:56:53,17.37678034491711,76.84093446668759,Aliquam voluptatibus eveniet officia incidunt deserunt. Voluptas soluta dolore ullam culpa dignissimos vel illo. Ea non fugiat. Libero reprehenderit illum expedita accusantium molestiae animi hic.
473,100010001202400473,202400473,2024-03-17,40,14,1,1,2,1,2024-03-15 14:53:28,12.959870957939675,77.55900326412572,"Cum alias occaecati nemo. Consequatur laudantium ratione.
Odio occaecati dignissimos aliquam. Impedit suscipit earum.
Rerum deleniti sed sit totam."
474,100030001202500474,202500474,2025-05-27,3,32,3,1,2,1,2025-05-25 22:27:24,15.384024126312404,75.13530411524319,"Minus asperiores qui. Doloribus nostrum hic vitae neque explicabo.
Quas culpa facilis nemo. Similique sequi tempore quam saepe quidem."
475,100010001202300475,202300475,2023-11-03,37,11,3,1,5,3,2023-11-02 06:22:59,12.978206946228374,77.55535996529777,Nulla atque iusto cum praesentium atque ratione quasi. Perspiciatis maiores quo odio fuga distinctio odit. Porro debitis neque nihil fuga ad placeat.
476,100010001202300476,202300476,2023-10-25,1,11,1,1,2,4,2023-10-25 17:51:47,13.00743814796554,77.5592927367121,"Saepe ullam quasi debitis facilis rem et. Possimus odit vero suscipit laborum mollitia. Tenetur sint quos earum.
Id repellendus quia maiores blanditiis cum ipsum."
477,100010001202300477,202300477,2023-03-07,12,15,1,1,3,3,2023-03-05 20:16:10,12.994654601465772,77.63345826830464,Quo vero aliquid magnam maiores quaerat harum tempore. Tempora pariatur placeat illo. Alias odio qui officiis quia libero eaque ut.
478,100010001202300478,202300478,2023-10-02,32,14,1,2,2,4,2023-09-29 08:35:42,12.945630030995622,77.5659225336083,"Est cupiditate assumenda. Adipisci cum excepturi est deserunt iste unde.
Ab quis laudantium. Atque corrupti aliquid quae.
Aperiam doloribus eaque."
479,100020001202500479,202500479,2025-10-04,17,23,2,2,1,3,2025-10-04 12:42:13,12.307070816043712,76.64290105506419,"Qui esse et a.
Ad cumque facere corrupti placeat facere reiciendis. Placeat accusantium quam ipsam laudantium. Quaerat laboriosam voluptates inventore."
480,100020001202400480,202400480,2024-03-08,8,21,3,1,2,1,2024-03-03 15:45:32,12.279512084048635,76.66294024053325,Delectus veritatis architecto nesciunt ad quo veritatis. Quis fuga velit ea exercitationem placeat. Atque unde cumque.
481,100010001202300481,202300481,2023-11-26,1,13,2,2,3,3,2023-11-21 00:33:01,12.995794733521308,77.61807614811862,"Maxime modi dolorem consectetur sit est cum. Magni impedit hic atque atque nesciunt dignissimos.
Laudantium est a quam ipsa. Neque impedit cupiditate unde. Iusto vel numquam porro quasi."
482,100050001202400482,202400482,2024-05-15,7,54,2,2,5,3,2024-05-11 22:03:55,15.839832281471653,74.52951693519032,"Fuga quibusdam repellendus quibusdam ea accusantium.
Magnam officia eaque velit hic. Iure iusto sint culpa necessitatibus harum id recusandae."
483,100010001202300483,202300483,2023-09-25,50,15,3,1,3,1,2023-09-20 04:15:57,12.95738433862221,77.55007089008784,"Rem dignissimos suscipit sunt adipisci ut. Harum quos iusto natus ut est veniam.
Nesciunt consectetur in voluptatibus quos. Quo quas commodi vel."
484,100010001202400484,202400484,2024-11-06,30,13,3,2,2,1,2024-11-06 07:04:05,13.000902314468131,77.61877703792304,Esse impedit tempore adipisci commodi voluptate. Mollitia tenetur porro saepe amet sequi tenetur. Quibusdam pariatur quasi tenetur repellat.
485,100010001202300485,202300485,2023-05-19,31,12,3,1,4,4,2023-05-15 08:10:26,12.991617227541521,77.62401178486984,Laboriosam aliquam nisi quidem minus eaque. Ipsam commodi quaerat explicabo ipsa dicta quasi officiis. Iusto ex incidunt dolores nobis. Nemo aliquam possimus vero id dolores.
486,100050001202300486,202300486,2023-06-12,21,55,3,1,3,2,2023-06-08 20:12:14,15.887068300398552,74.46314998760472,Commodi odio non culpa accusamus quas praesentium vero. Inventore sed beatae adipisci vel ullam.
487,100010001202400487,202400487,2024-05-24,39,14,2,2,5,3,2024-05-19 18:02:05,13.00943333145961,77.55069000237731,Esse aliquam dolore iste. Sed voluptatum quod amet recusandae. Tempore autem dolor eaque provident numquam quia.
488,100020001202400488,202400488,2024-09-30,9,21,1,1,2,2,2024-09-29 09:31:56,12.278171693991057,76.59628687314218,"Non consectetur sit incidunt. Dolore et consequuntur in.
Aliquam perspiciatis aspernatur officiis odio voluptates. Suscipit aut nostrum incidunt."
489,100010001202300489,202300489,2023-09-10,31,13,1,1,3,1,2023-09-05 20:41:57,13.000939619589186,77.6175826498594,Sequi magni nemo accusamus. Doloribus occaecati consequuntur libero. Iusto blanditiis alias nostrum porro.
490,100010001202300490,202300490,2023-06-27,18,14,3,2,3,2,2023-06-24 21:19:16,12.960392492998723,77.5556082297108,Suscipit perspiciatis consectetur asperiores harum nesciunt magni. Recusandae minima facilis aliquid. Odio nemo quo blanditiis soluta placeat ab occaecati. Necessitatibus magni nisi ipsa.
491,100060001202500491,202500491,2025-12-08,50,65,1,1,2,4,2025-12-06 23:07:00,17.297304567879873,76.80247812264949,"Occaecati fugiat dolor architecto qui veritatis praesentium mollitia. Sed tenetur debitis quo.
Autem totam praesentium sit. Animi doloribus facere accusamus minima. Iste atque dolore."
492,100060001202500492,202500492,2025-04-23,32,61,3,1,2,2,2025-04-21 10:44:21,17.319169212735083,76.87039741527019,"Facilis unde praesentium ea unde id. Minima est modi saepe.
Quae necessitatibus in sint.
Cupiditate sed vel blanditiis. Magni adipisci cumque dicta. Voluptates amet soluta assumenda."
493,100010001202600493,202600493,2026-03-27,12,15,1,1,5,1,2026-03-23 18:56:36,12.941706925071765,77.63009464578963,"Vitae autem neque. Illo quae voluptatibus consequatur explicabo accusantium mollitia. Aliquam itaque ducimus deleniti.
Illo soluta laborum vel. Ex iusto quaerat molestiae ea esse."
494,100010001202300494,202300494,2023-10-01,41,11,2,2,4,2,2023-09-29 03:27:50,12.965694425530687,77.56067027780603,"Illum asperiores debitis. Molestiae iure voluptatum maiores totam.
Iure dolore nulla dolores veritatis ea facilis. Aliquid dolore quis tempore nemo debitis reiciendis."
495,100010001202400495,202400495,2024-04-28,1,13,2,1,2,1,2024-04-25 22:04:14,12.992169201742454,77.6402545603995,Aperiam accusamus quisquam ipsam architecto. Voluptatum repellat veniam maiores. Mollitia totam magnam ex ab eaque vel.
496,100010001202500496,202500496,2025-08-20,46,11,1,2,2,1,2025-08-19 03:52:33,12.941612951217257,77.63991042618402,Accusantium quis sapiente beatae vitae ipsa maiores nihil. Doloribus quo nisi eos molestias nostrum explicabo. Ut voluptates incidunt provident laudantium consequuntur.
497,100070001202600497,202600497,2026-06-20,47,73,3,2,5,1,2026-06-19 19:29:48,14.500974865098675,75.88579690479041,"Laborum occaecati voluptatum.
Enim fuga consequatur repellendus. Similique error alias assumenda cum."
498,100010001202600498,202600498,2026-04-14,19,14,1,2,4,4,2026-04-14 07:06:48,13.009423671276728,77.58456582581043,"Quasi quaerat nihil porro.
Sapiente quasi occaecati accusantium quia. Odio necessitatibus tempora cumque aspernatur."
499,100010001202500499,202500499,2025-07-21,39,11,1,2,2,1,2025-07-19 12:29:09,12.961396029978564,77.62815743995755,"Iure quisquam provident blanditiis. Suscipit numquam dolore labore recusandae.
Odit suscipit ea rerum nostrum. Ex quidem repellendus vel doloribus. Reiciendis modi maiores."
500,100010001202400500,202400500,2024-10-19,7,15,1,1,2,2,2024-10-19 17:09:49,12.923929345703215,77.55914271524767,"Ipsum culpa eligendi facere. Porro autem nulla hic.
Repellat quae aliquid quo quae mollitia maxime. Quis harum voluptates facere provident."
